config,stage1,learner,setting,subsampled,val_r2,test_r2_refit,is_best_on_val,runtime_s
rossmann|V2_customers_lagged|struct_linear,struct_linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.2, ""max_bin"": 256, ""max_depth"": 6, ""n_estimators"": 300, ""subsample"": 0.8}",False,0.0077422123137302,,False,11.09
rossmann|V2_customers_lagged|struct_linear,struct_linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.2, ""max_bin"": 256, ""max_depth"": 6, ""n_estimators"": 900, ""subsample"": 0.8}",False,0.0576246860486957,,False,35.89
rossmann|V2_customers_lagged|struct_linear,struct_linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.2, ""max_bin"": 256, ""max_depth"": 9, ""n_estimators"": 300, ""subsample"": 0.8}",False,0.0527621347360452,,False,16.71
rossmann|V2_customers_lagged|struct_linear,struct_linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.2, ""max_bin"": 256, ""max_depth"": 9, ""n_estimators"": 900, ""subsample"": 0.8}",False,0.0578656461851785,,False,57.14
rossmann|V2_customers_lagged|struct_linear,struct_linear,LightGBM,"leaves=15,n=100",True,-0.0635436830420899,,False,1.99
rossmann|V2_customers_lagged|struct_linear,struct_linear,LightGBM,"leaves=15,n=400",True,-0.0714362373748511,,False,4.63
rossmann|V2_customers_lagged|struct_linear,struct_linear,LightGBM,"leaves=63,n=100",True,-0.0594392348616135,,False,3.02
rossmann|V2_customers_lagged|struct_linear,struct_linear,LightGBM,"leaves=63,n=400",True,-0.0429008505416519,0.105807845201802,True,7.54
rossmann|V2_customers_lagged|struct_linear,struct_linear,RandomForest,"depth=6,leaf=5",True,-0.0572923511139911,,False,6.04
rossmann|V2_customers_lagged|struct_linear,struct_linear,RandomForest,"depth=6,leaf=50",True,-0.0570733731193222,,False,5.73
rossmann|V2_customers_lagged|struct_linear,struct_linear,RandomForest,"depth=None,leaf=5",True,-0.0561326519254745,0.082304839308882,True,16.39
rossmann|V2_customers_lagged|struct_linear,struct_linear,RandomForest,"depth=None,leaf=50",True,-0.0623725725953157,,False,11.72
rossmann|V2_customers_lagged|struct_linear,struct_linear,kNN,k=10,True,-0.0856779458445953,,False,24.17
rossmann|V2_customers_lagged|struct_linear,struct_linear,kNN,k=50,True,-0.0569521682135552,-0.0375047547491185,True,25.08
rossmann|V2_customers_lagged|struct_linear,struct_linear,kNN,k=200,True,-0.0597164409434232,,False,29.17
rossmann|V2_customers_lagged|struct_linear,struct_linear,Ridge,alpha=0.1,True,-0.0734610421718797,,False,0.22
rossmann|V2_customers_lagged|struct_linear,struct_linear,Ridge,alpha=10,True,-0.0734607491334924,,False,0.21
rossmann|V2_customers_lagged|struct_linear,struct_linear,Ridge,alpha=1000,True,-0.0734332159665189,-0.0918647634087932,True,0.21
rossmann|V2_customers_lagged|struct_linear,struct_linear,MLP,"hidden=(32,)",True,-0.0885683377800061,0.0628679864565301,True,25.56
rossmann|V2_customers_lagged|struct_linear,struct_linear,MLP,"hidden=(64, 32)",True,-0.0887135639748533,,False,28.43
rossmann|V3_sales_lagged|linear,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_bin"": 256, ""max_depth"": 6, ""n_estimators"": 300, ""subsample"": 0.8}",False,0.3564973271472257,,False,15.23
rossmann|V3_sales_lagged|linear,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_bin"": 256, ""max_depth"": 6, ""n_estimators"": 900, ""subsample"": 0.8}",False,0.4025526025526676,,False,37.49
rossmann|V3_sales_lagged|linear,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_bin"": 256, ""max_depth"": 9, ""n_estimators"": 300, ""subsample"": 0.8}",False,0.4019378221219036,,False,16.51
rossmann|V3_sales_lagged|linear,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_bin"": 256, ""max_depth"": 9, ""n_estimators"": 900, ""subsample"": 0.8}",False,0.436096186154476,0.7014848288087887,True,46.85
rossmann|V3_sales_lagged|linear,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.2, ""max_bin"": 256, ""max_depth"": 6, ""n_estimators"": 300, ""subsample"": 0.8}",False,0.3759603830186357,,False,12.67
rossmann|V3_sales_lagged|linear,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.2, ""max_bin"": 256, ""max_depth"": 6, ""n_estimators"": 900, ""subsample"": 0.8}",False,0.4197975293779602,,False,41.79
rossmann|V3_sales_lagged|linear,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.2, ""max_bin"": 256, ""max_depth"": 9, ""n_estimators"": 300, ""subsample"": 0.8}",False,0.4148681529278303,,False,21.45
rossmann|V3_sales_lagged|linear,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.2, ""max_bin"": 256, ""max_depth"": 9, ""n_estimators"": 900, ""subsample"": 0.8}",False,0.426372220101475,,False,55.73
rossmann|V3_sales_lagged|linear,linear,LightGBM,"leaves=15,n=100",True,0.3136638196054453,,False,2.51
rossmann|V3_sales_lagged|linear,linear,LightGBM,"leaves=15,n=400",True,0.3304232184849726,,False,4.34
rossmann|V3_sales_lagged|linear,linear,LightGBM,"leaves=63,n=100",True,0.3412896061481567,,False,3.56
rossmann|V3_sales_lagged|linear,linear,LightGBM,"leaves=63,n=400",True,0.3684107556722612,0.5983474864630962,True,9.81
rossmann|V3_sales_lagged|linear,linear,RandomForest,"depth=6,leaf=5",True,0.2274281957641665,,False,6.58
rossmann|V3_sales_lagged|linear,linear,RandomForest,"depth=6,leaf=50",True,0.2239585824380995,,False,6.43
rossmann|V3_sales_lagged|linear,linear,RandomForest,"depth=None,leaf=5",True,0.3397120019703474,0.5670796889526795,True,16.31
rossmann|V3_sales_lagged|linear,linear,RandomForest,"depth=None,leaf=50",True,0.3161080974296113,,False,12.88
rossmann|V3_sales_lagged|linear,linear,kNN,k=10,True,0.3002772766506615,0.4371618060566293,True,25.77
rossmann|V3_sales_lagged|linear,linear,kNN,k=50,True,0.2936266198270522,,False,30.71
rossmann|V3_sales_lagged|linear,linear,kNN,k=200,True,0.254476081228547,,False,30.3
rossmann|V3_sales_lagged|linear,linear,Ridge,alpha=0.1,True,-0.0019156043971613,,False,0.22
rossmann|V3_sales_lagged|linear,linear,Ridge,alpha=10,True,-0.0019152775117619,,False,0.2
rossmann|V3_sales_lagged|linear,linear,Ridge,alpha=1000,True,-0.001883258498005,-0.0211226700336999,True,0.2
rossmann|V3_sales_lagged|linear,linear,MLP,"hidden=(32,)",True,0.2126298478439673,,False,15.61
rossmann|V3_sales_lagged|linear,linear,MLP,"hidden=(64, 32)",True,0.3015947557346634,0.5047810573119627,True,41.68
rossmann|V3_sales_lagged|structural,structural,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_bin"": 256, ""max_depth"": 6, ""n_estimators"": 300, ""subsample"": 0.8}",False,0.0342651523559027,,False,13.77
rossmann|V3_sales_lagged|structural,structural,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_bin"": 256, ""max_depth"": 6, ""n_estimators"": 900, ""subsample"": 0.8}",False,0.0856742214206659,,False,36.29
rossmann|V3_sales_lagged|structural,structural,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_bin"": 256, ""max_depth"": 9, ""n_estimators"": 300, ""subsample"": 0.8}",False,0.0796199895395748,,False,19.21
rossmann|V3_sales_lagged|structural,structural,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_bin"": 256, ""max_depth"": 9, ""n_estimators"": 900, ""subsample"": 0.8}",False,0.1165479218633469,0.3038480639122494,True,55.85
rossmann|V3_sales_lagged|structural,structural,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.2, ""max_bin"": 256, ""max_depth"": 6, ""n_estimators"": 300, ""subsample"": 0.8}",False,0.0646609063136071,,False,13.71
rossmann|V3_sales_lagged|structural,structural,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.2, ""max_bin"": 256, ""max_depth"": 6, ""n_estimators"": 900, ""subsample"": 0.8}",False,0.1111529283363546,,False,38.24
rossmann|V3_sales_lagged|structural,structural,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.2, ""max_bin"": 256, ""max_depth"": 9, ""n_estimators"": 300, ""subsample"": 0.8}",False,0.1024437992791974,,False,16.67
rossmann|V3_sales_lagged|structural,structural,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.2, ""max_bin"": 256, ""max_depth"": 9, ""n_estimators"": 900, ""subsample"": 0.8}",False,0.1027161851631726,,False,44.7
rossmann|V3_sales_lagged|structural,structural,LightGBM,"leaves=15,n=100",True,-0.0058902856570544,,False,1.84
rossmann|V3_sales_lagged|structural,structural,LightGBM,"leaves=15,n=400",True,-0.0169772699070409,,False,3.45
rossmann|V3_sales_lagged|structural,structural,LightGBM,"leaves=63,n=100",True,-0.0071374173497407,,False,2.45
rossmann|V3_sales_lagged|structural,structural,LightGBM,"leaves=63,n=400",True,0.0101400429382468,0.1516445518233312,True,7.82
rossmann|V3_sales_lagged|structural,structural,RandomForest,"depth=6,leaf=5",True,-0.0025348313751352,,False,6.72
rossmann|V3_sales_lagged|structural,structural,RandomForest,"depth=6,leaf=50",True,-0.0048037665589975,,False,7.08
rossmann|V3_sales_lagged|structural,structural,RandomForest,"depth=None,leaf=5",True,-0.0003910407283602,0.1201144146649292,True,21.68
rossmann|V3_sales_lagged|structural,structural,RandomForest,"depth=None,leaf=50",True,-0.0056094526021699,,False,12.94
rossmann|V3_sales_lagged|structural,structural,kNN,k=10,True,-0.0354706354797358,,False,33.34
rossmann|V3_sales_lagged|structural,structural,kNN,k=50,True,-0.0186241184382305,-0.0163866049805609,True,26.07
rossmann|V3_sales_lagged|structural,structural,kNN,k=200,True,-0.0318556219705472,,False,35.56
rossmann|V3_sales_lagged|structural,structural,Ridge,alpha=0.1,True,-0.0341827253631468,-0.0813012419486798,True,0.22
rossmann|V3_sales_lagged|structural,structural,Ridge,alpha=10,True,-0.0341834779175436,,False,0.21
rossmann|V3_sales_lagged|structural,structural,Ridge,alpha=1000,True,-0.0342691696194408,,False,0.23
rossmann|V3_sales_lagged|structural,structural,MLP,"hidden=(32,)",True,0.0116083098828562,0.0692771164747919,True,17.27
rossmann|V3_sales_lagged|structural,structural,MLP,"hidden=(64, 32)",True,-0.0070793062583534,,False,20.24
rossmann|V3_sales_lagged|struct_linear,struct_linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_bin"": 256, ""max_depth"": 6, ""n_estimators"": 300, ""subsample"": 0.8}",False,0.005427370279862731,,False,13.5
rossmann|V3_sales_lagged|struct_linear,struct_linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_bin"": 256, ""max_depth"": 6, ""n_estimators"": 900, ""subsample"": 0.8}",False,0.05615883236800778,,False,37.01
rossmann|V3_sales_lagged|struct_linear,struct_linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_bin"": 256, ""max_depth"": 9, ""n_estimators"": 300, ""subsample"": 0.8}",False,0.0568593888756741,,False,17.24
rossmann|V3_sales_lagged|struct_linear,struct_linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_bin"": 256, ""max_depth"": 9, ""n_estimators"": 900, ""subsample"": 0.8}",False,0.09715667343381551,0.2972376911765494,True,47.78
rossmann|V3_sales_lagged|struct_linear,struct_linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.2, ""max_bin"": 256, ""max_depth"": 6, ""n_estimators"": 300, ""subsample"": 0.8}",False,0.03241504546684504,,False,11.8
rossmann|V3_sales_lagged|struct_linear,struct_linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.2, ""max_bin"": 256, ""max_depth"": 6, ""n_estimators"": 900, ""subsample"": 0.8}",False,0.07682559791333621,,False,34.5
rossmann|V3_sales_lagged|struct_linear,struct_linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.2, ""max_bin"": 256, ""max_depth"": 9, ""n_estimators"": 300, ""subsample"": 0.8}",False,0.07405634525672744,,False,16.08
rossmann|V3_sales_lagged|struct_linear,struct_linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.2, ""max_bin"": 256, ""max_depth"": 9, ""n_estimators"": 900, ""subsample"": 0.8}",False,0.06930341384764649,,False,45.78
rossmann|V3_sales_lagged|struct_linear,struct_linear,LightGBM,"leaves=15,n=100",True,-0.05021522742504647,,False,1.57
rossmann|V3_sales_lagged|struct_linear,struct_linear,LightGBM,"leaves=15,n=400",True,-0.054752814089064294,,False,2.84
rossmann|V3_sales_lagged|struct_linear,struct_linear,LightGBM,"leaves=63,n=100",True,-0.03193312083814348,,False,3.4
rossmann|V3_sales_lagged|struct_linear,struct_linear,LightGBM,"leaves=63,n=400",True,-0.012467381706811054,0.1436209932496434,True,7.87
rossmann|V3_sales_lagged|struct_linear,struct_linear,RandomForest,"depth=6,leaf=5",True,-0.0434995672035039,,False,6.83
rossmann|V3_sales_lagged|struct_linear,struct_linear,RandomForest,"depth=6,leaf=50",True,-0.04191293622900072,,False,6.58
rossmann|V3_sales_lagged|struct_linear,struct_linear,RandomForest,"depth=None,leaf=5",True,-0.03907942824545119,0.10524702640724581,True,18.99
rossmann|V3_sales_lagged|struct_linear,struct_linear,RandomForest,"depth=None,leaf=50",True,-0.04612663738461431,,False,13.36
rossmann|V3_sales_lagged|struct_linear,struct_linear,kNN,k=10,True,-0.06443904575580661,,False,23.89
rossmann|V3_sales_lagged|struct_linear,struct_linear,kNN,k=50,True,-0.04245524640043108,-0.015228403457972384,True,24.55
rossmann|V3_sales_lagged|struct_linear,struct_linear,kNN,k=200,True,-0.049203552194136524,,False,29.56
rossmann|V3_sales_lagged|struct_linear,struct_linear,Ridge,alpha=0.1,True,-0.06515100652270434,-0.08909715609672464,True,0.24
rossmann|V3_sales_lagged|struct_linear,struct_linear,Ridge,alpha=10,True,-0.06515112983105831,,False,0.22
rossmann|V3_sales_lagged|struct_linear,struct_linear,Ridge,alpha=1000,True,-0.06516353655542972,,False,0.24
rossmann|V3_sales_lagged|struct_linear,struct_linear,MLP,"hidden=(32,)",True,-0.04823712897156818,0.05650577946585056,True,21.06
rossmann|V3_sales_lagged|struct_linear,struct_linear,MLP,"hidden=(64, 32)",True,-0.058917843552281024,,False,31.5
